File	Size	md5sum	Download_link
ADN_F12_Ps_1_1.fastq.gz	7,821,158	37b9e424c49717a1d7c649d5bd271595	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F12_Ps_1_1.fastq.gz
ADN_F12_Ps_1_2.fastq.gz	10,694,189	f95186e141d4aba2dc9e4532f6fba3e8	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F12_Ps_1_2.fastq.gz
ADN_S03_Pg_1_1.fastq.gz	8,604,939	1e45539c0477e7c7d8c01ff4d8b21059	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S03_Pg_1_1.fastq.gz
ADN_S03_Pg_1_2.fastq.gz	9,316,923	df81dbccb103ffcc25cd2528103792ee	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S03_Pg_1_2.fastq.gz
ADN_S01_Pg_1_1.fastq.gz	10,139,846	e27da229314f653f49e2d566083a8a15	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S01_Pg_1_1.fastq.gz
ADN_S01_Pg_1_2.fastq.gz	12,063,838	47516a5fb74f31c72dca3010bfc144c6	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S01_Pg_1_2.fastq.gz
ADN_S01_Pg_2_1.fastq.gz	13,819,169	1939ba8be49aac3dd774c58d54f4755e	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S01_Pg_2_1.fastq.gz
ADN_S01_Pg_2_2.fastq.gz	17,253,557	e718d96679d893c3547c0c95367cd989	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S01_Pg_2_2.fastq.gz
Tneg_S01_Ps_2_1.fastq.gz	8,481,104	e0d5de303833e64d061bb81c6ad89515	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_S01_Ps_2_1.fastq.gz
Tneg_S01_Ps_2_2.fastq.gz	12,050,700	40b0953d739ed151e6761a8633a31d4e	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_S01_Ps_2_2.fastq.gz
ADN_R15_Ps_2_1.fastq.gz	8,313,599	9d0314eb3d76399cfb139fb45f2e21f6	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R15_Ps_2_1.fastq.gz
ADN_R15_Ps_2_2.fastq.gz	10,869,450	78e584ea47613ebc177d66ce3606bdb1	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R15_Ps_2_2.fastq.gz
ADN_SNR20_P_1_1.fastq.gz	7,131,916	86d75148a0257f2f692ca2346d74014f	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_SNR20_P_1_1.fastq.gz
ADN_SNR20_P_1_2.fastq.gz	8,518,488	2e7e499ba8dff7cd6b39aad95bd13e75	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_SNR20_P_1_2.fastq.gz
Tneg_R03_Pg_2_1.fastq.gz	8,641,780	08407e2e873badb30780f1d528bcf50a	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_R03_Pg_2_1.fastq.gz
Tneg_R03_Pg_2_2.fastq.gz	12,500,309	7d3386e90b9c0d98c1e2d305db8cac09	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_R03_Pg_2_2.fastq.gz
ADN_G01_Pg_1_1.fastq.gz	6,031,043	18b5767a5acd9622d8ca0d064dcf2a40	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G01_Pg_1_1.fastq.gz
ADN_G01_Pg_1_2.fastq.gz	8,434,144	d73465bd9055926c53f28fd0c070a719	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G01_Pg_1_2.fastq.gz
ADN_R07_Pg_1_1.fastq.gz	7,007,542	f78928933fb03e00803d7ac178f55cf4	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R07_Pg_1_1.fastq.gz
ADN_R07_Pg_1_2.fastq.gz	9,019,786	087f7a63a37538609538d3381df1afb1	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R07_Pg_1_2.fastq.gz
ADN_R07_Pg_2_1.fastq.gz	10,541,893	a92f08f121f8de9f8efba22cce63b7f8	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R07_Pg_2_1.fastq.gz
ADN_R07_Pg_2_2.fastq.gz	14,131,406	1e8cb2c5821986a17fe0a1cbb067fce0	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R07_Pg_2_2.fastq.gz
ADN_G01_Pg_2_1.fastq.gz	7,901,722	eaa0e974e0f0687bee0e34568971063b	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G01_Pg_2_1.fastq.gz
ADN_G01_Pg_2_2.fastq.gz	11,183,369	5e16b38fddbe3905b1d370a66ee097df	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G01_Pg_2_2.fastq.gz
Tneg_SNR02_P_1_1.fastq.gz	1,341,248	75072b6077245e0dad4c520b6c74dab6	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_SNR02_P_1_1.fastq.gz
Tneg_SNR02_P_1_2.fastq.gz	1,654,323	a19818575c98fa90f8ee31642e503c6e	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_SNR02_P_1_2.fastq.gz
ADN_G08_Ps_2_1.fastq.gz	7,351,305	e6c1c7b1e8b3eb05933bac141894a6ac	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G08_Ps_2_1.fastq.gz
ADN_G08_Ps_2_2.fastq.gz	10,793,056	999113b1e8e81722f385c16523aafc86	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G08_Ps_2_2.fastq.gz
ADN_R19_Ps_2_1.fastq.gz	9,323,024	4551c18ecfc77e8056854eda04155224	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R19_Ps_2_1.fastq.gz
ADN_R19_Ps_2_2.fastq.gz	12,070,102	23dfb63a687c689a0e93c6ed5be09198	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R19_Ps_2_2.fastq.gz
ADN_F11_Pg_2_1.fastq.gz	7,152,049	0ebfd58132e8e6b0f5be8a6c730469b9	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F11_Pg_2_1.fastq.gz
ADN_F11_Pg_2_2.fastq.gz	9,597,517	0645d87e88b166ed05e59de01b4d3d63	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F11_Pg_2_2.fastq.gz
ADN_F11_Pg_1_1.fastq.gz	5,277,908	9fcd4ad7defc2b27e904fc879cdfe040	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F11_Pg_1_1.fastq.gz
ADN_F11_Pg_1_2.fastq.gz	6,751,470	8fdfc7578c5b0693b4bfd8b737b4f46f	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F11_Pg_1_2.fastq.gz
ADN_F05_Ps_2_1.fastq.gz	11,294,978	49c4efdc88754c211fb1b12bd79cfa0d	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F05_Ps_2_1.fastq.gz
ADN_F05_Ps_2_2.fastq.gz	15,617,600	22c498c2aca28332ca15a1a0277866b6	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F05_Ps_2_2.fastq.gz
ADN_F14_Pg_1_1.fastq.gz	5,519,403	38f709d0dbe01c5c2597001680aa6b5a	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F14_Pg_1_1.fastq.gz
ADN_F14_Pg_1_2.fastq.gz	7,161,609	03914a0be4f6cd2d430aea7b4e821baa	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F14_Pg_1_2.fastq.gz
ADN_F14_Pg_2_1.fastq.gz	8,135,998	080a48660946ac8fb8619d4d160a3d94	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F14_Pg_2_1.fastq.gz
ADN_F14_Pg_2_2.fastq.gz	10,737,125	572b39515bb2cb9f5b78cb3faa3e7b99	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F14_Pg_2_2.fastq.gz
ADN_F05_Ps_1_1.fastq.gz	6,730,678	7e44ba44a08fa7d0e4ee9fa31f2a75ea	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F05_Ps_1_1.fastq.gz
ADN_F05_Ps_1_2.fastq.gz	10,090,445	c920c3de76860f11dcf5e61a855a2d5f	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F05_Ps_1_2.fastq.gz
ADN_G02_Ps_1_1.fastq.gz	7,662,409	111117164eccf2b9305ebaebf0b71d68	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G02_Ps_1_1.fastq.gz
ADN_G02_Ps_1_2.fastq.gz	11,226,920	dc8c730f0043b48cbea625153b827ed8	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G02_Ps_1_2.fastq.gz
ADN_G08_Ps_1_1.fastq.gz	5,689,914	4d3086e81ed3220a27caa106de7b68f0	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G08_Ps_1_1.fastq.gz
ADN_G08_Ps_1_2.fastq.gz	8,300,188	b59e6ef9655ae9c7967b7d56fb97456e	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G08_Ps_1_2.fastq.gz
ADN_G02_Ps_2_1.fastq.gz	5,917,261	c39d556f9110065d8e370023a14788f8	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G02_Ps_2_1.fastq.gz
ADN_G02_Ps_2_2.fastq.gz	8,638,114	9ac9993ab914116f52a866c35bf8c308	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G02_Ps_2_2.fastq.gz
ADN_R02_Ps_1_1.fastq.gz	5,257,968	cb8b383aea499ff95476c43a643cd458	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R02_Ps_1_1.fastq.gz
ADN_R02_Ps_1_2.fastq.gz	6,671,518	969d363d125d1b6c6327398050349b79	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R02_Ps_1_2.fastq.gz
ADN_R08_Pg_1_1.fastq.gz	8,255,856	0b9fbb933b8830a7942e0cbea3ff6aed	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R08_Pg_1_1.fastq.gz
ADN_R08_Pg_1_2.fastq.gz	10,596,375	e6e750e00565248ce13e0c6da4f3c488	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R08_Pg_1_2.fastq.gz
ADN_R08_Pg_2_1.fastq.gz	11,220,878	2aa31b8e5eb49966b12f1708aa8807dd	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R08_Pg_2_1.fastq.gz
ADN_R08_Pg_2_2.fastq.gz	14,561,739	dc8f88c1ce6d8d63b9359506dd6792c7	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R08_Pg_2_2.fastq.gz
ADN_P10_Ps_2_1.fastq.gz	6,108,142	c82d3d8ec3b11f77ce3b2bf0e92efab9	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P10_Ps_2_1.fastq.gz
ADN_P10_Ps_2_2.fastq.gz	9,232,916	baaabb796e86b38f2178dc95c7a375a4	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P10_Ps_2_2.fastq.gz
ADN_S06_Pg_1_1.fastq.gz	11,011,736	3c3d84d2a418c2d61a20faffebc4479c	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S06_Pg_1_1.fastq.gz
ADN_S06_Pg_1_2.fastq.gz	12,740,543	60a1b40e2c4c1814d1a8cd716104899e	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S06_Pg_1_2.fastq.gz
ADN_S06_Pg_2_1.fastq.gz	12,251,814	d9ce3c22ecf48ab0161afabc2e793cee	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S06_Pg_2_1.fastq.gz
ADN_S06_Pg_2_2.fastq.gz	15,058,129	812e4e5ec7e58c268aed2c09c84cd886	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S06_Pg_2_2.fastq.gz
ADN_P10_Ps_1_1.fastq.gz	8,141,340	34f2ed79034bb3c18aa1ec5e4879b210	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P10_Ps_1_1.fastq.gz
ADN_P10_Ps_1_2.fastq.gz	9,917,117	16190ac33a32a7ac9973b3bb4ff9a80c	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P10_Ps_1_2.fastq.gz
ADN_G01_Ps_1_1.fastq.gz	8,909,118	44bc34b01609ef45fbf55809d234cc55	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G01_Ps_1_1.fastq.gz
ADN_G01_Ps_1_2.fastq.gz	12,501,417	6bf6f04691cbfb46fac87dbc4c19dfbd	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G01_Ps_1_2.fastq.gz
Tneg_SNR03_P_1_1.fastq.gz	1,895,769	15de16159cffac023d11053e7efc4c0d	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_SNR03_P_1_1.fastq.gz
Tneg_SNR03_P_1_2.fastq.gz	2,578,914	dde7633e61f1a8e907505a1e0a075792	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_SNR03_P_1_2.fastq.gz
ADN_G01_Ps_2_1.fastq.gz	6,758,699	9c6210f300e44560a5b4853b21e78cb4	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G01_Ps_2_1.fastq.gz
ADN_G01_Ps_2_2.fastq.gz	9,871,792	07424230478d01f697736b01325994bf	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G01_Ps_2_2.fastq.gz
ADN_F08_Pg_1_1.fastq.gz	6,535,803	e6c44a2abcd4f04e97bfc0cc607d7a97	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F08_Pg_1_1.fastq.gz
ADN_F08_Pg_1_2.fastq.gz	9,432,302	2c85f5a5e9a6815c604c7e1833e9baef	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F08_Pg_1_2.fastq.gz
Tneg_P02_Ps_2_1.fastq.gz	8,885,924	99984500b0642da34a920a453f9686b8	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_P02_Ps_2_1.fastq.gz
Tneg_P02_Ps_2_2.fastq.gz	13,033,316	b52ae4ac26a6680f2994215d87e493ab	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_P02_Ps_2_2.fastq.gz
Tneg_P02_Ps_1_1.fastq.gz	723,710	8a34b60deac491c6088e1c37c352d453	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_P02_Ps_1_1.fastq.gz
Tneg_P02_Ps_1_2.fastq.gz	876,975	c76193d446edb6396c73fb3536431f3b	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_P02_Ps_1_2.fastq.gz
ADN_F08_Pg_2_1.fastq.gz	8,955,503	b598874c0aca0fe7abed9bc3408cde28	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F08_Pg_2_1.fastq.gz
ADN_F08_Pg_2_2.fastq.gz	12,473,383	5350554b1901009c9561e1b6316f9cd6	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F08_Pg_2_2.fastq.gz
ADN_G09_Ps_1_1.fastq.gz	6,409,596	08c189e848de5eda15ee902e5e33e21d	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G09_Ps_1_1.fastq.gz
ADN_G09_Ps_1_2.fastq.gz	9,639,049	8cba6881f80e2bd8a4f9cb82e64a8978	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G09_Ps_1_2.fastq.gz
ADN_S14_Pg_2_1.fastq.gz	10,904,094	41f742e2653b05283adb7891d17acb93	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S14_Pg_2_1.fastq.gz
ADN_S14_Pg_2_2.fastq.gz	13,324,577	be8061a3bc8ea3e3e9816fcfe5b61f0c	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S14_Pg_2_2.fastq.gz
ADN_S14_Pg_1_1.fastq.gz	11,786,170	37d7d2768512bec443198ae3f4a2a404	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S14_Pg_1_1.fastq.gz
ADN_S14_Pg_1_2.fastq.gz	12,950,206	b3016448d2f75d51bfa4db68947ceb4b	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S14_Pg_1_2.fastq.gz
ADN_G09_Ps_2_1.fastq.gz	6,126,737	d80266066543e10f3d30ac80ba65caf9	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G09_Ps_2_1.fastq.gz
ADN_G09_Ps_2_2.fastq.gz	9,002,182	3e68e2bfa31ea0ec5c22ad9d8c8b3aca	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G09_Ps_2_2.fastq.gz
Tneg_R03_Ps_1_1.fastq.gz	1,590,384	10b6d31b894ce8ccab97e83065859eaa	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_R03_Ps_1_1.fastq.gz
Tneg_R03_Ps_1_2.fastq.gz	2,000,592	02ac66dec4f35226ef6c693e4f45309e	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_R03_Ps_1_2.fastq.gz
ADN_S05_Ps_1_1.fastq.gz	10,736,693	ed1fea1a84edda3ef1867da256be4b64	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S05_Ps_1_1.fastq.gz
ADN_S05_Ps_1_2.fastq.gz	12,862,575	e3a8fcb0b58c74ca9adace6f404b899b	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S05_Ps_1_2.fastq.gz
ADN_R15_Ps_1_1.fastq.gz	7,498,765	f3b3bf35b0c1f6df68f53f5857fc8205	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R15_Ps_1_1.fastq.gz
ADN_R15_Ps_1_2.fastq.gz	9,457,183	753cc2275a4bbfaa13b209d36dfd6e06	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R15_Ps_1_2.fastq.gz
ADN_S05_Ps_2_1.fastq.gz	10,963,333	89e2f45a96ddff946a97eab20808956c	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S05_Ps_2_1.fastq.gz
ADN_S05_Ps_2_2.fastq.gz	14,744,792	88e503b2b768d514ac3487c65a9990e4	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S05_Ps_2_2.fastq.gz
ADN_F05_Pg_2_1.fastq.gz	7,117,455	5f06e3fafbe4ac0c484d38300ccdec25	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F05_Pg_2_1.fastq.gz
ADN_F05_Pg_2_2.fastq.gz	9,933,851	ffa6adb106d36d0663bdc3dc918fff27	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F05_Pg_2_2.fastq.gz
ADN_S10_Pg_2_1.fastq.gz	14,190,987	5f1de9ecefd6c6d95ad788521a0ac40b	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S10_Pg_2_1.fastq.gz
ADN_S10_Pg_2_2.fastq.gz	17,677,228	25603bd23041169a8c6b707bad609f09	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S10_Pg_2_2.fastq.gz
ADN_S10_Pg_1_1.fastq.gz	10,587,474	d3501706f19f0a73e4c502cd862740e4	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S10_Pg_1_1.fastq.gz
ADN_S10_Pg_1_2.fastq.gz	12,457,288	f1a2011fa97b2a631773724627b916e3	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S10_Pg_1_2.fastq.gz
ADN_F05_Pg_1_1.fastq.gz	5,212,499	31adb48599e7f1dc40134696991c09ad	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F05_Pg_1_1.fastq.gz
ADN_F05_Pg_1_2.fastq.gz	7,002,963	08b8cb136929207582bed764ffaf57f0	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F05_Pg_1_2.fastq.gz
ADN_F15_Pg_2_1.fastq.gz	7,201,432	0374d2131ebcb038bb198a5964e02e4e	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F15_Pg_2_1.fastq.gz
ADN_F15_Pg_2_2.fastq.gz	9,463,199	61797908b5de284cfc0b6f2898e855b8	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F15_Pg_2_2.fastq.gz
ADN_F15_Pg_1_1.fastq.gz	5,733,521	12e140357d618b5938fc607c7aa78510	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F15_Pg_1_1.fastq.gz
ADN_F15_Pg_1_2.fastq.gz	7,226,278	afed115bc7bcd15aa2184e4ce14f5cf7	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F15_Pg_1_2.fastq.gz
ADN_S04_Pg_1_1.fastq.gz	8,078,567	d6ed9b63bd0453d5f55ab73c17eb06de	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S04_Pg_1_1.fastq.gz
ADN_S04_Pg_1_2.fastq.gz	9,749,819	aca79ba3943370608085e17d86aa18b3	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S04_Pg_1_2.fastq.gz
ADN_G04_Pg_2_1.fastq.gz	6,957,643	dd774c570f827c82b42b6d604578066b	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G04_Pg_2_1.fastq.gz
ADN_G04_Pg_2_2.fastq.gz	9,374,240	ad0d2177ac2291683d3780663bae56b3	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G04_Pg_2_2.fastq.gz
ADN_S07_Pg_2_1.fastq.gz	9,372,469	16ec5a603df1ea9f77bb525b69ded347	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S07_Pg_2_1.fastq.gz
ADN_S07_Pg_2_2.fastq.gz	11,906,658	b9021cef64c7de080ee2d266163fc378	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S07_Pg_2_2.fastq.gz
ADN_S07_Pg_1_1.fastq.gz	9,048,984	3b5689c06e0295c30a7974ce6c545187	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S07_Pg_1_1.fastq.gz
ADN_S07_Pg_1_2.fastq.gz	10,686,825	e2d9fa74a86777cd8e0cfe7e0ccb1cf9	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S07_Pg_1_2.fastq.gz
ADN_G04_Pg_1_1.fastq.gz	4,637,607	5f61720b707f23211db91ce3fb2c90dd	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G04_Pg_1_1.fastq.gz
ADN_G04_Pg_1_2.fastq.gz	5,941,882	021c1d740d6cbda69bc493615c7ccaf2	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G04_Pg_1_2.fastq.gz
ADN_F10_Pg_1_1.fastq.gz	6,395,833	4d4d1cfe69a6adf4c1de669a1964e763	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F10_Pg_1_1.fastq.gz
ADN_F10_Pg_1_2.fastq.gz	7,868,481	d526006f5f8030e9d3210cff672c0992	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F10_Pg_1_2.fastq.gz
ADN_F10_Pg_2_1.fastq.gz	7,429,304	037518db71f889aaaeb1a10d94ee3310	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F10_Pg_2_1.fastq.gz
ADN_F10_Pg_2_2.fastq.gz	9,640,156	d4623773cbc39b09d976d3649597e1d5	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F10_Pg_2_2.fastq.gz
ADN_P03_Ps_2_1.fastq.gz	6,533,721	d0bd9ef55c5b419a5efe9e3f7c7d819c	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P03_Ps_2_1.fastq.gz
ADN_P03_Ps_2_2.fastq.gz	9,834,795	b438c28cf6c3a327258fab24e14f3d84	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P03_Ps_2_2.fastq.gz
ADN_SNR16_P_1_1.fastq.gz	12,039,734	e7fe4ede2013dd043d6f13e3a05e7bf1	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_SNR16_P_1_1.fastq.gz
ADN_SNR16_P_1_2.fastq.gz	13,524,699	112f0a9e4d67a770e3fecae1dbef6c30	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_SNR16_P_1_2.fastq.gz
ADN_P03_Ps_1_1.fastq.gz	7,796,193	718c4f1b2ddccff3d7f8cb9e8dd1bdf6	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P03_Ps_1_1.fastq.gz
ADN_P03_Ps_1_2.fastq.gz	10,665,291	e87a2f314cf148cbc96b9cc5fd8f26cb	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P03_Ps_1_2.fastq.gz
ADN_G05_Ps_1_1.fastq.gz	8,656,380	ec8848120eb97287f44b5f9403b20138	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G05_Ps_1_1.fastq.gz
ADN_G05_Ps_1_2.fastq.gz	11,992,375	e74139ebd3aae5712c2efb03fdfcc54e	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G05_Ps_1_2.fastq.gz
ADN_G03_Pg_2_1.fastq.gz	7,100,861	32a29aa1f39a0e2f9e3ab9a50b6b3362	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G03_Pg_2_1.fastq.gz
ADN_G03_Pg_2_2.fastq.gz	9,525,801	2f520496a16f7aa2936034b31a107e78	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G03_Pg_2_2.fastq.gz
ADN_G03_Pg_1_1.fastq.gz	5,152,283	10e07a4b61c09a71b2bb4e65ffbfdae4	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G03_Pg_1_1.fastq.gz
ADN_G03_Pg_1_2.fastq.gz	6,857,742	189608b1a49eb28ee53dddf633f17468	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G03_Pg_1_2.fastq.gz
ADN_G05_Ps_2_1.fastq.gz	6,561,271	2d74d6cf38204ce760d256291c77c283	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G05_Ps_2_1.fastq.gz
ADN_G05_Ps_2_2.fastq.gz	9,592,227	02cd1bc69503aa5502b1bafa9b4a3f9f	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G05_Ps_2_2.fastq.gz
